,Site_ID,Name,State,City,ARP_Latitude,ARP_Longitude,NPIAS_Category
1007,04091.2*A,Washington-Wilkes County,Georgia,Washington,33.77941666666666,-82.81583333333333,Reliever
1008,04095.*A,Waycross-Ware County,Georgia,Waycross,31.24838888888889,-82.3953888888889,Reliever
1009,03705.2*A,West Georgia Rgnl - O V Gray Fld,Georgia,Carrollton,33.63169722222222,-85.1522638888889,Reliever
1010,03766.*A,W H 'Bud' Barron,Georgia,Dublin,32.56472222222222,-82.98497222222223,Reliever
1011,04116.*A,Wrens Meml,Georgia,Wrens,33.22277777777778,-82.3845,Reliever
1012,51510.*A,Guam Intl,Guam,Guam,13.483949999999998,-144.79712777777777,Small
1013,52161.*A,Daniel K Inouye Intl,Hawaii,Honolulu,21.317816666666666,-157.92022777777777,Large
1014,52250.2*A,Ellison Onizuka Kona Intl At Keahole,Hawaii,Kailua/Kona,19.738766666666667,-156.04563055555556,Small
1015,52061.*A,Hana,Hawaii,Hana,20.79563611111111,-156.0144388888889,Reliever
1016,52095.*A,Hilo Intl,Hawaii,Hilo,19.720263888888887,-155.04846944444444,Small
1017,52240.*A,Kahului,Hawaii,Kahului,20.898647222222223,-156.43045833333332,Medium
1018,52282.*A,Kalaeloa (John Rodgers Fld),Hawaii,Kapolei,21.30735277777778,-158.07030277777778,Reliever
1019,52271.*A,Kalaupapa,Hawaii,Kalaupapa,21.211041666666667,-156.97359722222222,Reliever
1020,52402.*A,Lanai,Hawaii,Lanai City,20.785611111111113,-156.95141944444444,Non-Hub
1021,52420.*A,Lihue,Hawaii,Lihue,21.975983333333332,-159.33895833333335,Small
1022,52294.*A,Molokai,Hawaii,Kaunakakai,21.15288611111111,-157.09625555555556,Non-Hub
1023,52080.*A,Port Allen,Hawaii,Hanapepe,21.896944444444443,-159.60316666666665,Reliever
1024,52090.*A,Upolu,Hawaii,Hawi,20.265194444444443,-155.85994444444444,Reliever
1025,52276.*A,Waimea-Kohala,Hawaii,Kamuela,20.001327777777778,-155.66810833333332,Reliever
1026,05814.1*A,Albia Muni,Iowa,Albia,40.99627777777778,-92.76569444444445,Reliever
1027,05816.*A,Algona Muni,Iowa,Algona,43.07791666666667,-94.27194444444444,Reliever
1029,05829.*A,Ames Muni,Iowa,Ames,41.992044444444446,-93.62181944444444,Reliever
1031,05835.1*A,Ankeny Rgnl,Iowa,Ankeny,41.69134722222222,-93.56635,Reliever
1032,05874.*A,Arthur N Neu,Iowa,Carroll,42.04666666666667,-94.78869444444445,Reliever
1033,05838.*A,Atlantic Muni,Iowa,Atlantic,41.40383333333333,-95.04875,Reliever
1034,05839.5*A,Audubon County,Iowa,Audubon,41.701527777777784,-94.92044444444446,Reliever
1036,05846.01*A,Belle Plaine Muni,Iowa,Belle Plaine,41.87877777777778,-92.28452777777778,Reliever
1038,05860.01*A,Bloomfield Muni,Iowa,Bloomfield,40.732105555555556,-92.42826944444445,Reliever
1039,05865.*A,Boone Muni,Iowa,Boone,42.04955555555556,-93.8476111111111,Reliever
1040,05889.*A,Centerville Muni,Iowa,Centerville,40.68442777777778,-92.90099444444445,Reliever
1041,05894.*A,Chariton Muni,Iowa,Chariton,41.01961111111111,-93.35966666666666,Reliever
1042,05898.*A,Cherokee County Rgnl,Iowa,Cherokee,42.731388888888894,-95.55605555555556,Reliever
1043,05905.*A,Clarion Muni,Iowa,Clarion,42.74047222222222,-93.75905555555556,Reliever
1044,05915.*A,Clinton Muni,Iowa,Clinton,41.83075,-90.32897222222222,Reliever
1046,05932.1*A,Council Bluffs Muni,Iowa,Council Bluffs,41.26011111111111,-95.75863888888888,Reliever
1047,05937.*A,Creston Muni,Iowa,Creston,41.02144444444444,-94.36330555555556,Reliever
1048,05941.2*A,Davenport Muni,Iowa,Davenport,41.61027777777778,-90.58836111111111,Reliever
1049,05943.2*A,Decorah Muni,Iowa,Decorah,43.2755,-91.7393888888889,Reliever
1050,05946.*A,Denison Muni,Iowa,Denison,41.986583333333336,-95.3805,Reliever
1051,05950.*A,Des Moines Intl,Iowa,Des Moines,41.53397222222222,-93.66307222222223,Small
1052,05957.*A,Dubuque Rgnl,Iowa,Dubuque,42.402,-90.70947222222223,Non-Hub
1055,05977.*A,Emmetsburg Muni,Iowa,Emmetsburg,43.10205555555556,-94.70452777777778,Reliever
1056,05981.*A,Estherville Muni,Iowa,Estherville,43.40747222222222,-94.74638888888889,Reliever
1057,05983.*A,Fairfield Muni,Iowa,Fairfield,41.05571944444444,-91.98082222222223,Reliever
1058,05996.*A,Forest City Muni,Iowa,Forest City,43.23475555555556,-93.62410277777776,Reliever
1059,05999.*A,Fort Dodge Rgnl,Iowa,Fort Dodge,42.55119444444444,-94.19183333333334,Reliever
1060,06000.*A,Fort Madison Muni,Iowa,Fort Madison,40.65911111111111,-91.32775,Reliever
1062,06416.6*A,George L Scott Muni,Iowa,West Union,42.98522222222223,-91.79063888888889,Reliever
1063,06019.1*A,Greenfield Muni,Iowa,Greenfield,41.327222222222225,-94.44516666666667,Reliever
1064,06022.11*A,Grinnell Rgnl,Iowa,Grinnell,41.70988888888889,-92.73597222222223,Reliever
1066,06030.01*A,Guthrie County Rgnl,Iowa,Guthrie Center,41.68697222222222,-94.43505555555556,Reliever
1067,06039.1*A,Hampton Muni,Iowa,Hampton,42.72369444444445,-93.22633333333333,Reliever
1068,06040.*A,Harlan Muni,Iowa,Harlan,41.584361111111114,-95.33969444444443,Reliever
1069,06057.1*A,Humboldt Muni,Iowa,Humboldt,42.734861111111115,-94.24547222222222,Reliever
1071,06070.*A,Iowa City Muni,Iowa,Iowa City,41.63977777777778,-91.54813888888889,Reliever
1072,06074.*A,Iowa Falls Muni,Iowa,Iowa Falls,42.471358333333335,-93.27071944444444,Reliever
1073,06147.1*A,James G Whiting Meml Fld,Iowa,Mapleton,42.17829444444444,-95.79364444444444,Reliever
1074,06068.1*A,James H Connell Fld At Independence Muni,Iowa,Independence,42.45688888888889,-91.94766666666668,Reliever
1075,06075.*A,Jefferson Muni,Iowa,Jefferson,42.01058333333334,-94.3423611111111,Reliever
1077,06080.*A,Keokuk Muni,Iowa,Keokuk,40.45990833333334,-91.4285,Reliever
1079,06083.3*A,Knoxville Muni,Iowa,Knoxville,41.29909722222222,-93.11374166666666,Reliever
1081,06089.*A,Lamoni Muni,Iowa,Lamoni,40.63333333333333,-93.90216944444445,Reliever
1082,06109.*A,Le Mars Muni,Iowa,Le Mars,42.77856388888889,-96.19357777777778,Reliever
1083,06132.11*A,Manchester Muni,Iowa,Manchester,42.490494444444444,-91.49787222222223,Reliever
1084,06149.1*A,Maquoketa Muni,Iowa,Maquoketa,42.05008333333333,-90.73880555555556,Reliever
1086,06161.1*A,Marshalltown Muni,Iowa,Marshalltown,42.11275,-92.91777777777779,Reliever
1087,06164.*A,Mason City Muni,Iowa,Mason City,43.157805555555555,-93.33125,Reliever
1088,06380.11*A,Mathews Meml,Iowa,Tipton,41.763355555555556,-91.15293611111112,Reliever
1090,06183.1*A,Monticello Rgnl,Iowa,Monticello,42.22036111111111,-91.16329722222223,Reliever
1091,06194.*A,Mount Pleasant Muni,Iowa,Mount Pleasant,40.94661111111111,-91.51116666666667,Reliever
1092,06199.*A,Muscatine Muni,Iowa,Muscatine,41.36788888888889,-91.14822222222223,Reliever
1094,06221.1*A,Newton Muni-Earl Johnson Fld,Iowa,Newton,41.67443055555555,-93.02172777777778,Reliever
1095,05895.2*A,Northeast Iowa Rgnl,Iowa,Charles City,43.07250277777778,-92.61080833333332,Reliever
1097,06233.*A,Oelwein Muni,Iowa,Oelwein,42.680924999999995,-91.97439444444444,Reliever
1099,06254.21*A,Osceola Muni,Iowa,Osceola,41.05222222222222,-93.68913888888889,Reliever
1100,06255.1*A,Oskaloosa Muni,Iowa,Oskaloosa,41.226111111111116,-92.49383333333333,Reliever
1101,06258.*A,Ottumwa Rgnl,Iowa,Ottumwa,41.10718055555556,-92.44707222222223,Reliever
1103,06271.1*A,Pella Muni,Iowa,Pella,41.40122222222222,-92.94586111111111,Reliever
1104,06273.*A,Perry Muni,Iowa,Perry,41.828,-94.15983333333334,Reliever
1105,06277.*A,Pocahontas Muni,Iowa,Pocahontas,42.74288888888889,-94.64736111111112,Reliever
1106,06283.*A,Red Oak Muni,Iowa,Red Oak,41.01083333333333,-95.25886111111112,Reliever
1108,06298.12*A,Rockwell City Muni,Iowa,Rockwell City,42.38782222222222,-94.61890277777778,Reliever
1109,06304.*A,Sac City Muni,Iowa,Sac City,42.37905555555555,-94.97961111111111,Reliever
1110,05903.*A,Schenck Fld,Iowa,Clarinda,40.72219444444445,-95.02661111111111,Reliever
1111,06322.*A,Sheldon Rgnl,Iowa,Sheldon,43.20838888888889,-95.83341666666666,Reliever
1112,06327.*A,Shenandoah Muni,Iowa,Shenandoah,40.75158611111111,-95.41362500000001,Reliever
1114,06164.19*A,Sioux County Rgnl,Iowa,Maurice,42.98582777777778,-96.1614,Reliever
1115,06341.*A,Sioux Gateway/Brig General Bud Day Fld,Iowa,Sioux City,42.40130833333333,-96.38441944444445,Non-Hub
1116,05871.*A,Southeast Iowa Rgnl,Iowa,Burlington,40.782977777777774,-91.1255861111111,Reliever
1117,06348.*A,Spencer Muni,Iowa,Spencer,43.165638888888886,-95.20280555555556,Reliever
1119,06357.*A,Storm Lake Muni,Iowa,Storm Lake,42.597236111111116,-95.24066666666667,Reliever
1121,05884.*A,The Eastern Iowa,Iowa,Cedar Rapids,41.88468888888889,-91.71079722222223,Small
1124,06394.61*A,Vinton Veterans Meml Airpark,Iowa,Vinton,42.21863888888889,-92.02591666666666,Reliever
1125,06398.*A,Washington Muni,Iowa,Washington,41.27569444444444,-91.67608333333334,Reliever
1126,06402.*A,Waterloo Rgnl,Iowa,Waterloo,42.55845,-92.40102222222222,Non-Hub
1128,06410.2*A,Waverly Muni,Iowa,Waverly,42.741794444444444,-92.50721388888888,Reliever
1129,06413.*A,Webster City Muni,Iowa,Webster City,42.436413888888886,-93.86896666666667,Reliever
1130,06420.*A,Winterset Muni,Iowa,Winterset,41.36280555555556,-94.02119444444445,Reliever
1132,04125.*A,Aberdeen Muni,Idaho,Aberdeen,42.92109722222222,-112.88090833333332,Reliever
1136,04138.*A,Arco-Butte County,Idaho,Arco,43.60352777777778,-113.33425,Reliever
1139,04280.*A,Bear Lake County,Idaho,Paris,42.24976111111111,-111.34162777777777,Reliever
1144,04149.*A,Boise Air Trml/Gowen Fld,Idaho,Boise,43.56436111111111,-116.22286111111111,Small
1145,04153.*A,Boundary County,Idaho,Bonners Ferry,48.725972222222225,-116.29516666666666,Reliever
1147,04155.1*A,Buhl Muni,Idaho,Buhl,42.597388888888894,-114.80063888888888,Reliever
1148,04158.*A,Burley Muni,Idaho,Burley,42.54261111111111,-113.77152777777778,Reliever
1150,04161.01*A,Caldwell Industrial,Idaho,Caldwell,43.64186111111111,-116.63577777777779,Reliever
1153,04164.1*A,Cascade,Idaho,Cascade,44.492333333333335,-116.01477777777778,Reliever
1156,04167.*A,Challis,Idaho,Challis,44.523605555555555,-114.2179388888889,Reliever
1158,04177.*A,Coeur D'Alene - Pappy Boyington Fld,Idaho,Coeur D'Alene,47.77430555555556,-116.81958333333333,Reliever
1162,04178.6*A,Council Muni,Idaho,Council,44.75033333333333,-116.44505555555556,Reliever
1168,04184.*A,Driggs-Reed Meml,Idaho,Driggs,43.742694444444446,-111.09677777777777,Reliever
1174,04206.*A,Friedman Meml,Idaho,Hailey,43.50378055555556,-114.29555833333333,Non-Hub
1177,04201.*A,Gooding Muni,Idaho,Gooding,42.91716666666667,-114.76516666666667,Reliever
1183,04208.21*A,Homedale Muni,Idaho,Homedale,43.61463888888889,-116.92136111111111,Reliever
1186,04204.*A,Idaho County,Idaho,Grangeville,45.94266666666666,-116.12302777777776,Reliever
1187,04209.*A,Idaho Falls Rgnl,Idaho,Idaho Falls,43.51372222222222,-112.07074999999999,Non-Hub
1189,04215.*A,Jerome County,Idaho,Jerome,42.72669444444445,-114.45663888888889,Reliever
1191,04344.1*A,Joslin Fld - Magic Valley Rgnl,Idaho,Twin Falls,42.48180555555556,-114.48775,Non-Hub
1192,04218.*A,Kamiah Muni,Idaho,Kamiah,46.21977777777778,-116.01380555555555,Reliever
1199,04323.*A,Lemhi County,Idaho,Salmon,45.12327777777778,-113.88144444444444,Reliever
1200,04234.*A,Lewiston-Nez Perce County,Idaho,Lewiston,46.374497222222224,-117.01539444444444,Non-Hub
1208,04236.*A,Mc Call Muni,Idaho,Mc Call,44.88872222222222,-116.10175,Reliever
1209,04146.*A,Mccarley Fld,Idaho,Blackfoot,43.209250000000004,-112.34958611111111,Reliever
1212,04269.*A,Mountain Home Muni,Idaho,Mountain Home,43.13160833333333,-115.73056666666668,Reliever
1216,04275.*A,Nampa Muni,Idaho,Nampa,43.58134166666667,-116.52306388888888,Reliever
1220,04278.*A,Orofino Muni,Idaho,Orofino,46.492022222222225,-116.2754,Reliever
1225,04288.*A,Pocatello Rgnl,Idaho,Pocatello,42.90979166666666,-112.59591944444443,Non-Hub
1226,04296.*A,Preston,Idaho,Preston,42.10690833333334,-111.91253888888889,Reliever
1228,04302.*A,Priest River Muni,Idaho,Priest River,48.190644444444445,-116.90986111111111,Reliever
1230,04305.1*A,Rexburg-Madison County,Idaho,Rexburg,43.83391666666667,-111.8051111111111,Reliever
1233,04326.*A,Sandpoint,Idaho,Sandpoint,48.299527777777776,-116.56013888888889,Reliever
1235,04224.1*A,Shoshone County,Idaho,Kellogg,47.54726111111111,-116.1890638888889,Reliever
1242,04320.*A,St Maries Muni,Idaho,St Maries,47.325811111111115,-116.57667777777777,Reliever
1249,04353.*A,Weiser Muni,Idaho,Weiser,44.20466666666667,-116.96052777777778,Reliever
1251,05008.*A,Abraham Lincoln Capital,Illinois,Springfield,39.84422222222222,-89.67808333333333,Non-Hub
1252,04660.*A,Albertus,Illinois,Freeport,42.24611388888889,-89.58197777777778,Reliever
1253,04506.*A,Aurora Muni,Illinois,Chicago/Aurora,41.77191666666666,-88.47566666666667,Reliever
1254,04427.*A,Benton Muni,Illinois,Benton,38.0085,-88.93444444444445,Reliever
1255,04444.*A,Bolingbrook'S Clow Intl,Illinois,Bolingbrook,41.69591666666666,-88.1295,Reliever
1256,04869.5*A,Bult Fld,Illinois,Monee,41.37741666666667,-87.67975,Reliever
1257,04459.1*A,Cairo Rgnl,Illinois,Cairo,37.064138888888884,-89.21952777777778,Reliever
1258,04480.12*A,Carmi Muni,Illinois,Carmi,38.08948055555556,-88.1230611111111,Reliever
1259,04487.*A,Casey Muni,Illinois,Casey,39.30250833333333,-88.00406111111111,Reliever
1260,04490.*A,Centralia Muni,Illinois,Centralia,38.51508333333334,-89.09113888888888,Reliever
1261,04431.*A,Central Il Rgnl/Bloomington-Normal,Illinois,Bloomington/Normal,40.477111111111114,-88.91591666666667,Non-Hub
1262,04508.1*A,Chicago Exec,Illinois,Chicago/Prospect Heights/Wheeling,42.11427777777778,-87.90152777777779,Reliever
1263,04507.*A,Chicago Midway Intl,Illinois,Chicago,41.78597222222222,-87.75241666666666,Large
1264,04508.*A,Chicago O'Hare Intl,Illinois,Chicago,41.97662777777778,-87.90725277777779,Large
1265,04974.*A,Chicago/Rockford Intl,Illinois,Chicago/Rockford,42.195361111111104,-89.09722222222221,Non-Hub
1266,04858.1*A,Coles County Meml,Illinois,Mattoon/Charleston,39.47788888888889,-88.27997222222223,Reliever
1267,04968.1*A,Crawford County,Illinois,Robinson,39.01602777777778,-87.64977777777779,Reliever
1268,04564.*A,Decatur,Illinois,Decatur,39.834563888888894,-88.86568888888888,Reliever
1269,04567.*A,De Kalb Taylor Muni,Illinois,De Kalb,41.93383333333333,-88.70568611111112,Reliever
1270,04581.*A,Dixon Muni-Charles R Walgreen Fld,Illinois,Dixon,41.8337,-89.44621388888889,Reliever
1271,04508.6*A,Dupage,Illinois,Chicago/West Chicago,41.90705277777778,-88.24799444444444,Reliever
1272,04931.41*A,Edgar County,Illinois,Paris,39.699666666666666,-87.67077777777779,Reliever
1273,04614.*A,Effingham County Meml,Illinois,Effingham,39.07044444444445,-88.53352777777778,Reliever
1274,04635.1*A,Fairfield Muni,Illinois,Fairfield,38.37863333333333,-88.41265277777778,Reliever
1275,04650.1*A,Flora Muni,Illinois,Flora,38.664988888888885,-88.45311111111111,Reliever
1276,04667.1*A,Galesburg Muni,Illinois,Galesburg,40.937999999999995,-90.43112222222223,Reliever
1277,04938.*A,General Downing - Peoria Intl,Illinois,Peoria,40.66419444444444,-89.69325,Non-Hub
1278,04411.21*A,Greater Beardstown,Illinois,Beardstown,39.97338055555556,-90.40373611111112,Reliever
1279,04773.1*A,Greater Kankakee,Illinois,Kankakee,41.07138888888889,-87.84627777777777,Reliever
1280,04713.1*A,Greenville,Illinois,Greenville,38.836222222222226,-89.37888888888888,Reliever
1281,04722.*A,Harrisburg-Raleigh,Illinois,Harrisburg,37.811255555555555,-88.55025833333333,Reliever
1282,04736.13*A,Havana Rgnl,Illinois,Havana,40.22269444444445,-90.02278055555556,Reliever
1283,04939.82*A,Illinois Valley Rgnl-Walter A Duncan Fld,Illinois,Peru,41.35013888888889,-89.15294444444444,Reliever
1284,04463.1*A,Ingersoll,Illinois,Canton,40.56908333333334,-90.07483333333333,Reliever
1285,04760.*A,Jacksonville Muni,Illinois,Jacksonville,39.77461111111111,-90.23827777777778,Reliever
1286,04767.*A,Joliet Rgnl,Illinois,Joliet,41.51765833333333,-88.17552500000001,Reliever
1287,04781.1*A,Kewanee Muni,Illinois,Kewanee,41.205194444444444,-89.96386111111111,Reliever
1288,04508.2*A,Lake In The Hills,Illinois,Chicago/Lake In The Hills,42.206808333333335,-88.32299722222221,Reliever
1289,04518.*A,Lansing Muni,Illinois,Chicago,41.53491666666667,-87.52952777777777,Reliever
1290,04803.*A,Lawrenceville-Vincennes Intl,Illinois,Lawrenceville,38.76427777777778,-87.60549999999999,Reliever
1291,04503.04*A,Lewis University,Illinois,Chicago/Romeoville,41.60809722222223,-88.09638888888888,Reliever
1292,04824.*A,Litchfield Muni,Illinois,Litchfield,39.1625,-89.6746388888889,Reliever
1293,04822.*A,Logan County,Illinois,Lincoln,40.15869444444444,-89.33502777777777,Reliever
1294,04841.1*A,Macomb Muni,Illinois,Macomb,40.52008333333333,-90.6523888888889,Reliever
1295,04786.*A,Marshall County,Illinois,Lacon,41.01883333333333,-89.38577777777779,Reliever
1296,04864.*A,Metropolis Muni,Illinois,Metropolis,37.182944444444445,-88.75066666666666,Reliever
1297,04870.*A,Monmouth Muni,Illinois,Monmouth,40.92970555555555,-90.63110833333333,Reliever
1298,04876.*A,Morris Muni - James R Washburn Fld,Illinois,Morris,41.424749999999996,-88.41866666666667,Reliever
1299,04886.*A,Mount Carmel Muni,Illinois,Mount Carmel,38.60652777777778,-87.72669444444445,Reliever
1300,04937.2*A,Mount Hawley Auxiliary,Illinois,Peoria,40.79580555555555,-89.61347222222221,Reliever
1301,04890.21*A,Mount Sterling Muni,Illinois,Mount Sterling,39.98538888888889,-90.80413888888889,Reliever
1302,04891.*A,Mount Vernon,Illinois,Mount Vernon,38.32336111111111,-88.85849999999999,Reliever
1303,04922.1*A,Olney-Noble,Illinois,Olney-Noble,38.72182777777778,-88.17643333333334,Reliever
1305,04936.1*A,Pekin Muni,Illinois,Pekin,40.488194444444446,-89.67588888888889,Reliever
1306,04941.77*A,Pinckneyville-Du Quoin,Illinois,Pinckneyville,37.97788333333334,-89.36045,Reliever
1307,04945.51*A,Pittsfield Penstone Muni,Illinois,Pittsfield,39.638888888888886,-90.77855833333334,Reliever
1308,04952.*A,Pontiac Muni,Illinois,Pontiac,40.92444444444444,-88.62394444444443,Reliever
1309,04868.*A,Quad City Intl,Illinois,Moline,41.448277777777776,-90.50752777777778,Non-Hub
1310,04958.*A,Quincy Rgnl-Baldwin Fld,Illinois,Quincy,39.943016666666665,-91.19446388888889,Non-Hub
1311,04958.85*A,Rantoul Ntl Avn Cntr-Frank Elliott Fld,Illinois,Rantoul,40.29355555555556,-88.1423888888889,Reliever
1312,04970.*A,Rochelle Muni/Koritz Fld,Illinois,Rochelle,41.89263888888889,-89.0796111111111,Reliever
1313,04989.*A,Salem-Leckrone,Illinois,Salem,38.64287222222222,-88.96418611111112,Reliever
1314,04518.8*A,Schaumburg Rgnl,Illinois,Chicago/Schaumburg,41.98934166666667,-88.10124166666667,Reliever
1316,04997.*A,Shelby County,Illinois,Shelbyville,39.41130277777778,-88.84552222222221,Reliever
1317,04477.*A,Southern Illinois,Illinois,Carbondale/Murphysboro,37.778083333333335,-89.25202777777778,Reliever
